timestamp;thumb_intensity;index_intensity;middle_intensity;ring_intensity;pinky_intensity;palm_intensity;thumb_pos;index_pos;middle_pos;ring_pos;pinky_pos;palm_pos;label_thumb;label_index;label_middle;label_ring;label_pinky
2025-10-26T09:06:01.731Z;5696;4261;3114;2598;1564;13491;879;1147;1755;2249;3108;2765;0;0;0;1;0
2025-10-26T09:06:01.781Z;5839;4291;3135;2778;1561;14359;888;1147;1755;2246;3108;2757;0;0;0;1;0
2025-10-26T09:06:01.831Z;5907;4385;3142;3361;1696;15852;906;1148;1755;2269;3110;3268;0;0;0;1;0
2025-10-26T09:06:01.881Z;5837;4590;3140;3619;2072;17168;916;1150;1753;2277;3116;3217;0;0;0;1;0
2025-10-26T09:06:01.931Z;5758;4798;3486;3699;2335;17753;920;1151;1739;2282;3119;3197;0;0;0;1;0
2025-10-26T09:06:01.981Z;5738;4930;3606;3702;2806;18070;922;1152;1739;2284;3099;3188;0;0;0;1;0
2025-10-26T09:06:02.031Z;5763;5021;3685;3701;2865;18325;922;1152;1738;2285;3097;3184;0;0;0;1;0
2025-10-26T09:06:02.081Z;5805;5071;3732;3699;2906;18454;922;1152;1738;2286;3096;3181;0;0;0;1;0
2025-10-26T09:06:02.131Z;5829;5107;3761;3713;2943;18832;921;1151;1739;2287;3095;3183;0;0;0;1;0
2025-10-26T09:06:02.181Z;5864;5112;3762;3696;2926;18911;921;1151;1739;2287;3095;3182;0;0;0;0;0
2025-10-26T09:06:02.231Z;5943;5086;3727;3681;2814;18505;918;1151;1740;2284;3098;3183;0;0;0;0;0
2025-10-26T09:06:02.281Z;6075;4936;3661;3463;2139;17572;911;1151;1744;2269;3117;3206;0;0;0;0;0
2025-10-26T09:06:02.331Z;6088;4718;3281;3012;1978;15580;903;1150;1758;2246;3116;3272;0;0;0;0;0
2025-10-26T09:06:02.381Z;5982;4498;3131;2871;1917;13346;893;1149;1754;2246;3116;2716;0;0;0;0;0
2025-10-26T09:06:02.431Z;5670;4357;3045;2666;1900;11978;881;1148;1751;2248;3116;2723;0;0;0;0;0
2025-10-26T09:06:02.481Z;5476;4272;2957;2530;1887;11596;876;1147;1748;2250;3116;2730;0;0;0;0;0
2025-10-26T09:06:02.531Z;5373;4224;2942;2501;1881;11480;872;1147;1747;2250;3116;2737;0;0;0;0;0
2025-10-26T09:06:02.581Z;5324;4193;2934;2511;1873;11844;871;1147;1747;2250;3115;2756;0;0;0;0;0
2025-10-26T09:06:02.631Z;5308;4181;2967;2524;1861;12116;870;1147;1749;2250;3115;2766;0;0;0;0;0
2025-10-26T09:06:02.681Z;5310;4174;2982;2529;1849;12270;869;1147;1749;2250;3115;2772;0;0;0;0;0
2025-10-26T09:06:02.731Z;5281;4178;3000;2520;1837;12350;869;1147;1750;2250;3114;2775;0;0;0;0;0
2025-10-26T09:06:02.781Z;5269;4170;3014;2519;1818;12369;868;1147;1750;2250;3114;2777;0;0;0;0;0
2025-10-26T09:06:02.831Z;5239;4170;3017;2516;1807;12363;867;1147;1750;2250;3114;2779;0;0;0;0;0
2025-10-26T09:06:02.881Z;5224;4155;3010;2519;1792;12345;866;1147;1750;2250;3113;2780;0;0;0;0;0
2025-10-26T09:06:02.931Z;5194;4157;3020;2513;1780;12347;866;1147;1751;2249;3113;2781;0;0;0;0;0
2025-10-26T09:06:02.981Z;5184;4150;3012;2524;1755;12346;865;1147;1750;2249;3112;2782;0;0;0;0;0
2025-10-26T09:06:03.031Z;5166;4145;3029;2526;1733;12326;865;1147;1751;2250;3112;2783;0;0;0;0;0
2025-10-26T09:06:03.081Z;5137;4140;3030;2532;1703;12338;864;1147;1751;2249;3111;2786;0;0;0;0;0
2025-10-26T09:06:03.131Z;5053;4141;3027;2528;1689;12362;863;1147;1751;2249;3111;2788;0;0;0;0;0
2025-10-26T09:06:03.181Z;4992;4137;3029;2543;1663;12404;862;1147;1751;2249;3110;2790;0;0;0;0;0
2025-10-26T09:06:03.231Z;4940;4147;3036;2554;1639;12453;862;1147;1751;2249;3110;2791;0;0;0;0;0
2025-10-26T09:06:03.281Z;4920;4143;3034;2557;1635;12512;861;1147;1751;2249;3110;2792;0;0;0;0;0
2025-10-26T09:06:03.331Z;4924;4148;3037;2577;1640;12549;860;1147;1751;2249;3110;2793;0;0;0;0;0
2025-10-26T09:06:03.381Z;4954;4145;3041;2594;1643;12599;860;1147;1751;2249;3109;2794;0;0;0;0;0
2025-10-26T09:06:03.431Z;4964;4156;3041;2605;1634;12620;859;1147;1751;2249;3109;2796;0;0;0;0;0
2025-10-26T09:06:03.481Z;5008;4155;3081;2629;1610;12749;858;1147;1753;2248;3109;2800;0;0;0;0;0
2025-10-26T09:06:03.531Z;5068;4166;3103;2661;1593;12889;858;1147;1753;2248;3108;2802;0;0;0;0;0
2025-10-26T09:06:03.581Z;5233;4182;3102;2709;1599;13172;860;1147;1753;2247;3109;2800;0;0;0;0;0
2025-10-26T09:06:03.631Z;5455;4209;3118;2773;1580;14104;869;1147;1754;2247;3108;2788;0;0;0;0;0
2025-10-26T09:06:03.681Z;5512;4287;3087;3290;1620;15757;886;1147;1752;2269;3110;3284;0;0;0;1;0
2025-10-26T09:06:03.731Z;5367;4426;2977;3497;1950;17165;900;1147;1747;2280;3115;3221;0;0;0;1;0
2025-10-26T09:06:03.781Z;5286;4566;3022;3581;2285;18126;905;1147;1749;2287;3118;3201;0;0;0;1;0
2025-10-26T09:06:03.831Z;5280;4650;3144;3612;2670;18619;905;1146;1753;2291;3104;3190;0;0;0;1;0
2025-10-26T09:06:03.881Z;5421;4704;3200;3616;2755;18794;905;1147;1754;2293;3102;3184;0;0;0;1;0
2025-10-26T09:06:03.931Z;5502;4747;3420;3599;2807;18953;904;1146;1740;2295;3100;3180;0;0;0;1;0
